"AIG",71.37,"6/11/2007","11:26am",-0.16,71.29,71.60,71.15,1345042
"AXP",63.03,"6/11/2007","11:26am",-0.01,62.79,63.12,62.42,1654030
"BA",98.06,"6/11/2007","11:26am",-0.13,98.25,98.79,97.74,817500
"C",53.24,"6/11/2007","11:26am",-0.09,53.20,53.26,52.81,3004394
"CAT",78.75,"6/11/2007","11:26am",+0.23,78.32,78.99,78.06,1112652
"DD",50.80,"6/11/2007","11:26am",-0.33,51.13,51.21,50.59,1443900
"DIS",34.22,"6/11/2007","11:25am",+0.02,34.28,34.44,34.12,1977950
"GE",37.401,"6/11/2007","11:26am",+0.081,37.07,37.43,37.05,8549378
"GM",31.18,"6/11/2007","11:26am",+0.18,31.00,31.62,30.90,5486579
"HD",37.74,"6/11/2007","11:26am",-0.21,37.78,37.83,37.62,3055769
"HON",57.03,"6/11/2007","11:26am",-0.35,57.25,57.40,56.91,1098842
"HPQ",46.00,"6/11/2007","11:26am",+0.30,45.80,46.29,45.46,3418156
"IBM",103.33,"6/11/2007","11:26am",+0.26,102.87,103.63,102.50,1657200
"INTC",21.94,"6/11/2007","11:31am",+0.11,21.70,21.98,21.69,15378550
"JNJ",62.59,"6/11/2007","11:26am",+0.46,62.89,62.89,62.15,2772722
"JPM",50.38,"6/11/2007","11:26am",-0.03,50.41,50.55,50.05,2481600
"KO",51.45,"6/11/2007","11:26am",-0.22,51.67,51.82,51.32,5180942
"MCD",51.49,"6/11/2007","11:26am",+0.08,51.47,51.62,50.98,1867514
"MMM",85.45,"6/11/2007","11:25am",-0.49,85.94,85.98,85.39,738400
"MO",70.21,"6/11/2007","11:26am",-0.09,70.25,70.30,69.76,2582357
"MRK",50.55,"6/11/2007","11:26am",+0.41,50.30,50.64,50.04,3773900
"MSFT",30.05,"6/11/2007","11:31am",0.00,30.05,30.25,29.93,16793888
"PFE",26.34,"6/11/2007","11:26am",-0.18,26.50,26.53,26.31,6551746
"PG",62.99,"6/11/2007","11:26am",-0.08,62.80,63.12,62.75,2114846
"T",40.06,"6/11/2007","11:26am",-0.20,40.20,40.25,39.89,4212600
"UTX",69.73,"6/11/2007","11:25am",-0.50,69.85,70.20,69.51,725600
"VZ",43.16,"6/11/2007","11:26am",+0.09,42.95,43.20,42.89,2595445
"WMT",49.64,"6/11/2007","11:25am",-0.44,49.90,50.00,49.55,3167033
"XOM",82.89,"6/11/2007","11:26am",+0.21,82.68,83.11,82.35,4029000
"AA",39.47,"6/11/2007","11:31am",-0.19,39.67,40.18,39.43,1409980
"AIG",71.48,"6/11/2007","11:31am",-0.05,71.29,71.60,71.15,1424042
"AXP",63.07,"6/11/2007","11:30am",+0.03,62.79,63.14,62.42,1695430
"BA",98.00,"6/11/2007","11:31am",-0.19,98.25,98.79,97.74,865400
"C",53.31,"6/11/2007","11:31am",-0.02,53.20,53.31,52.81,3119094
"CAT",78.72,"6/11/2007","11:31am",+0.20,78.32,78.99,78.06,1140252
"DD",50.75,"6/11/2007","11:31am",-0.38,51.13,51.21,50.59,1474900
"DIS",34.20,"6/11/2007","11:30am",0.00,34.28,34.44,34.12,2013250
"GE",37.41,"6/11/2007","11:31am",+0.09,37.07,37.44,37.05,8715001
"GM",31.23,"6/11/2007","11:31am",+0.23,31.00,31.62,30.90,5548179
"HD",37.72,"6/11/2007","11:30am",-0.23,37.78,37.83,37.62,3183869
"HON",57.01,"6/11/2007","11:31am",-0.37,57.25,57.40,56.91,1290742
"HPQ",45.99,"6/11/2007","11:31am",+0.29,45.80,46.29,45.46,3514456
"IBM",103.31,"6/11/2007","11:31am",+0.24,102.87,103.63,102.50,1841300
"INTC",21.94,"6/11/2007","11:36am",+0.11,21.70,21.98,21.69,15795668
"JNJ",62.59,"6/11/2007","11:31am",+0.46,62.89,62.89,62.15,2811022
"JPM",50.41,"6/11/2007","11:30am",0.00,50.41,50.55,50.05,2553800
"KO",51.45,"6/11/2007","11:30am",-0.22,51.67,51.82,51.32,5207142
"MCD",51.47,"6/11/2007","11:30am",+0.06,51.47,51.62,50.98,1913314
"MMM",85.41,"6/11/2007","11:31am",-0.53,85.94,85.98,85.39,805100
"MO",70.36,"6/11/2007","11:31am",+0.06,70.25,70.36,69.76,2672857
"MRK",50.55,"6/11/2007","11:31am",+0.41,50.30,50.64,50.04,3841500
"MSFT",30.09,"6/11/2007","11:36am",+0.04,30.05,30.25,29.93,17107810
"PFE",26.35,"6/11/2007","11:31am",-0.17,26.50,26.53,26.31,6720346
"PG",62.98,"6/11/2007","11:31am",-0.09,62.80,63.12,62.75,2155746
"T",40.07,"6/11/2007","11:31am",-0.19,40.20,40.25,39.89,4436800
"UTX",69.74,"6/11/2007","11:31am",-0.49,69.85,70.20,69.51,757000
"VZ",43.18,"6/11/2007","11:31am",+0.11,42.95,43.22,42.89,2918545
"WMT",49.66,"6/11/2007","11:31am",-0.42,49.90,50.00,49.55,3258333
"XOM",82.92,"6/11/2007","11:31am",+0.24,82.68,83.11,82.35,4163200
"AA",39.50,"6/11/2007","11:36am",-0.16,39.67,40.18,39.43,1444680
"AIG",71.48,"6/11/2007","11:35am",-0.05,71.29,71.60,71.15,1468642
"AXP",63.0703,"6/11/2007","11:35am",+0.0303,62.79,63.14,62.42,1717830
"BA",98.0028,"6/11/2007","11:36am",-0.1872,98.25,98.79,97.74,951000
"C",53.34,"6/11/2007","11:36am",+0.01,53.20,53.37,52.81,3207894
"CAT",78.66,"6/11/2007","11:36am",+0.14,78.32,78.99,78.06,1150952
"DD",50.73,"6/11/2007","11:36am",-0.40,51.13,51.21,50.59,1500000
"DIS",34.19,"6/11/2007","11:36am",-0.01,34.28,34.44,34.12,2167150
"GE",37.38,"6/11/2007","11:36am",+0.06,37.07,37.44,37.05,9041801
"GM",31.25,"6/11/2007","11:35am",+0.25,31.00,31.62,30.90,5608979
"HD",37.75,"6/11/2007","11:36am",-0.20,37.78,37.83,37.62,3269369
"HON",56.98,"6/11/2007","11:36am",-0.40,57.25,57.40,56.91,1330742
"HPQ",45.94,"6/11/2007","11:36am",+0.24,45.80,46.29,45.46,3621556
"IBM",103.28,"6/11/2007","11:36am",+0.21,102.87,103.63,102.50,1859400
"INTC",21.97,"6/11/2007","11:41am",+0.14,21.70,21.98,21.69,16127869
"JNJ",62.56,"6/11/2007","11:35am",+0.43,62.89,62.89,62.15,2852322
"JPM",50.43,"6/11/2007","11:36am",+0.02,50.41,50.55,50.05,2656300
"KO",51.40,"6/11/2007","11:36am",-0.27,51.67,51.82,51.32,5232342
"MCD",51.47,"6/11/2007","11:35am",+0.06,51.47,51.62,50.98,1953314
"MMM",85.43,"6/11/2007","11:35am",-0.51,85.94,85.98,85.39,828900
"MO",70.39,"6/11/2007","11:35am",+0.09,70.25,70.48,69.76,2823257
"MRK",50.551,"6/11/2007","11:36am",+0.411,50.30,50.64,50.04,3911800
"MSFT",30.11,"6/11/2007","11:41am",+0.06,30.05,30.25,29.93,17353272
"PFE",26.38,"6/11/2007","11:36am",-0.14,26.50,26.53,26.31,6992796
"PG",62.93,"6/11/2007","11:35am",-0.14,62.80,63.12,62.75,2196846
"T",40.03,"6/11/2007","11:35am",-0.23,40.20,40.25,39.89,4610000
"UTX",69.77,"6/11/2007","11:35am",-0.46,69.85,70.20,69.51,788900
"VZ",43.18,"6/11/2007","11:35am",+0.11,42.95,43.22,42.89,2997845
"WMT",49.74,"6/11/2007","11:36am",-0.34,49.90,50.00,49.55,3415433
"XOM",83.04,"6/11/2007","11:36am",+0.36,82.68,83.11,82.35,4297200
"AA",39.53,"6/11/2007","11:41am",-0.13,39.67,40.18,39.43,1481180
"AIG",71.53,"6/11/2007","11:41am",0.00,71.29,71.60,71.15,1498042
"AXP",63.07,"6/11/2007","11:41am",+0.03,62.79,63.14,62.42,1760630
"BA",98.06,"6/11/2007","11:41am",-0.13,98.25,98.79,97.74,968400
"C",53.41,"6/11/2007","11:41am",+0.08,53.20,53.41,52.81,3275394
"CAT",78.72,"6/11/2007","11:41am",+0.20,78.32,78.99,78.06,1165852
"DD",50.77,"6/11/2007","11:41am",-0.36,51.13,51.21,50.59,1523000
"DIS",34.19,"6/11/2007","11:41am",-0.01,34.28,34.44,34.12,2223450
"GE",37.42,"6/11/2007","11:41am",+0.10,37.07,37.44,37.05,9239801
"GM",31.30,"6/11/2007","11:41am",+0.30,31.00,31.62,30.90,5699079
"HD",37.75,"6/11/2007","11:41am",-0.20,37.78,37.83,37.62,3307869
"HON",56.99,"6/11/2007","11:41am",-0.39,57.25,57.40,56.91,1376642
"HPQ",45.96,"6/11/2007","11:41am",+0.26,45.80,46.29,45.46,3706756
"IBM",103.44,"6/11/2007","11:41am",+0.37,102.87,103.63,102.50,1880700
"INTC",21.97,"6/11/2007","11:45am",+0.14,21.70,21.98,21.69,16406027
"JNJ",62.64,"6/11/2007","11:41am",+0.51,62.89,62.89,62.15,2899022
"JPM",50.50,"6/11/2007","11:41am",+0.09,50.41,50.55,50.05,2715800
"KO",51.45,"6/11/2007","11:41am",-0.22,51.67,51.82,51.32,5260042
"MCD",51.49,"6/11/2007","11:40am",+0.08,51.47,51.62,50.98,2029314
"MMM",85.52,"6/11/2007","11:41am",-0.42,85.94,85.98,85.39,843500
"MO",70.47,"6/11/2007","11:41am",+0.17,70.25,70.50,69.76,3705557
"MRK",50.65,"6/11/2007","11:41am",+0.51,50.30,50.65,50.04,4091400
"MSFT",30.135,"6/11/2007","11:46am",+0.085,30.05,30.25,29.93,17741848
"PFE",26.42,"6/11/2007","11:41am",-0.10,26.50,26.53,26.31,7347396
"PG",63.00,"6/11/2007","11:41am",-0.07,62.80,63.12,62.75,2256146
"T",40.09,"6/11/2007","11:41am",-0.17,40.20,40.25,39.89,4805400
"UTX",69.82,"6/11/2007","11:40am",-0.41,69.85,70.20,69.51,796500
"VZ",43.23,"6/11/2007","11:40am",+0.16,42.95,43.23,42.89,3077145
"WMT",49.81,"6/11/2007","11:41am",-0.27,49.90,50.00,49.55,3532333
"XOM",83.18,"6/11/2007","11:41am",+0.50,82.68,83.18,82.35,4455700
"AA",39.54,"6/11/2007","11:46am",-0.12,39.67,40.18,39.43,1499880
"AIG",71.59,"6/11/2007","11:45am",+0.06,71.29,71.61,71.15,1522942
"AXP",63.09,"6/11/2007","11:46am",+0.05,62.79,63.14,62.42,1799530
"BA",98.01,"6/11/2007","11:46am",-0.18,98.25,98.79,97.74,1016800
"C",53.48,"6/11/2007","11:46am",+0.15,53.20,53.52,52.81,3465694
"CAT",78.7346,"6/11/2007","11:45am",+0.2146,78.32,78.99,78.06,1189152
"DD",50.72,"6/11/2007","11:46am",-0.41,51.13,51.21,50.59,1542800
"DIS",34.202,"6/11/2007","11:46am",+0.002,34.28,34.44,34.12,2263250
"GE",37.43,"6/11/2007","11:46am",+0.11,37.07,37.44,37.05,9402901
"GM",31.30,"6/11/2007","11:46am",+0.30,31.00,31.62,30.90,5791779
"HD",37.74,"6/11/2007","11:46am",-0.21,37.78,37.83,37.62,3438769
"HON",57.01,"6/11/2007","11:45am",-0.37,57.25,57.40,56.91,1411942
"HPQ",45.99,"6/11/2007","11:46am",+0.29,45.80,46.29,45.46,3780456
"IBM",103.53,"6/11/2007","11:46am",+0.46,102.87,103.63,102.50,1931500
"INTC",21.98,"6/11/2007","11:51am",+0.15,21.70,21.98,21.69,16615722
"JNJ",62.64,"6/11/2007","11:45am",+0.51,62.89,62.89,62.15,2931522
"JPM",50.52,"6/11/2007","11:46am",+0.11,50.41,50.55,50.05,2820200
"KO",51.48,"6/11/2007","11:45am",-0.19,51.67,51.82,51.32,5289842
"MCD",51.54,"6/11/2007","11:45am",+0.13,51.47,51.62,50.98,2063014
"MMM",85.53,"6/11/2007","11:46am",-0.41,85.94,85.98,85.39,860900
"MO",70.30,"6/11/2007","11:46am",0.00,70.25,70.50,69.76,3796557
"MRK",50.73,"6/11/2007","11:46am",+0.59,50.30,50.74,50.04,4201600
"MSFT",30.1603,"6/11/2007","11:50am",+0.1103,30.05,30.25,29.93,18232994
"PFE",26.43,"6/11/2007","11:46am",-0.09,26.50,26.53,26.31,7612046
"PG",62.95,"6/11/2007","11:45am",-0.12,62.80,63.12,62.75,2315446
"T",40.14,"6/11/2007","11:46am",-0.12,40.20,40.25,39.89,4928500
"UTX",69.83,"6/11/2007","11:46am",-0.40,69.85,70.20,69.51,808300
"VZ",43.25,"6/11/2007","11:45am",+0.18,42.95,43.26,42.89,3194645
"WMT",49.81,"6/11/2007","11:46am",-0.27,49.90,50.00,49.55,3691733
"XOM",83.20,"6/11/2007","11:46am",+0.52,82.68,83.25,82.35,4596200
"AA",39.59,"6/11/2007","11:51am",-0.07,39.67,40.18,39.43,1549580
"AIG",71.62,"6/11/2007","11:51am",+0.09,71.29,71.68,71.15,1587442
"AXP",63.09,"6/11/2007","11:51am",+0.05,62.79,63.19,62.42,1825430
"BA",97.98,"6/11/2007","11:50am",-0.21,98.25,98.79,97.74,1036600
"C",53.52,"6/11/2007","11:50am",+0.19,53.20,53.57,52.81,3665594
"CAT",78.78,"6/11/2007","11:51am",+0.26,78.32,78.99,78.06,1234052
"DD",50.74,"6/11/2007","11:51am",-0.39,51.13,51.21,50.59,1579200
"DIS",34.23,"6/11/2007","11:51am",+0.03,34.28,34.44,34.12,2335050
"GE",37.469,"6/11/2007","11:51am",+0.149,37.07,37.48,37.05,9637101
"GM",31.31,"6/11/2007","11:50am",+0.31,31.00,31.62,30.90,5900779
"HD",37.77,"6/11/2007","11:51am",-0.18,37.78,37.83,37.62,3574469
"HON",56.99,"6/11/2007","11:50am",-0.39,57.25,57.40,56.91,1469142
"HPQ",46.0616,"6/11/2007","11:50am",+0.3616,45.80,46.29,45.46,3886556
"IBM",103.70,"6/11/2007","11:51am",+0.63,102.87,103.71,102.50,1993700
"INTC",22.01,"6/11/2007","11:56am",+0.18,21.70,22.01,21.69,17848980
"JNJ",62.719,"6/11/2007","11:51am",+0.589,62.89,62.89,62.15,3194722
"JPM",50.53,"6/11/2007","11:51am",+0.12,50.41,50.55,50.05,2963700
"KO",51.50,"6/11/2007","11:50am",-0.17,51.67,51.82,51.32,5313142
"MCD",51.52,"6/11/2007","11:51am",+0.11,51.47,51.62,50.98,2105814
"MMM",85.53,"6/11/2007","11:50am",-0.41,85.94,85.98,85.39,879300
"MO",70.43,"6/11/2007","11:50am",+0.13,70.25,70.50,69.76,3873057
"MRK",50.78,"6/11/2007","11:51am",+0.64,50.30,50.87,50.04,4316300
"MSFT",30.18,"6/11/2007","11:56am",+0.13,30.05,30.25,29.93,18458900
"PFE",26.50,"6/11/2007","11:51am",-0.02,26.50,26.53,26.31,7882446
"PG",63.04,"6/11/2007","11:50am",-0.03,62.80,63.12,62.75,2384246
"T",40.15,"6/11/2007","11:51am",-0.11,40.20,40.25,39.89,5143600
"UTX",69.85,"6/11/2007","11:50am",-0.38,69.85,70.20,69.51,824600
"VZ",43.29,"6/11/2007","11:51am",+0.22,42.95,43.30,42.89,3253445
"WMT",49.84,"6/11/2007","11:51am",-0.24,49.90,50.00,49.55,3812233
"XOM",83.26,"6/11/2007","11:51am",+0.58,82.68,83.35,82.35,4722700
"AA",39.62,"6/11/2007","11:56am",-0.04,39.67,40.18,39.43,1573080
"AIG",71.6254,"6/11/2007","11:56am",+0.0954,71.29,71.68,71.15,1630242
"AXP",63.14,"6/11/2007","11:56am",+0.10,62.79,63.19,62.42,1839830
"BA",97.97,"6/11/2007","11:55am",-0.22,98.25,98.79,97.74,1056000
"C",53.58,"6/11/2007","11:56am",+0.25,53.20,53.58,52.81,3892094
"CAT",78.76,"6/11/2007","11:55am",+0.24,78.32,78.99,78.06,1252852
"DD",50.73,"6/11/2007","11:56am",-0.40,51.13,51.21,50.59,1632600
"DIS",34.24,"6/11/2007","11:56am",+0.04,34.28,34.44,34.12,2414850
"GE",37.44,"6/11/2007","11:56am",+0.12,37.07,37.49,37.05,9766201
"GM",31.32,"6/11/2007","11:56am",+0.32,31.00,31.62,30.90,5949301
"HD",37.74,"6/11/2007","11:56am",-0.21,37.78,37.83,37.62,3692669
"HON",57.00,"6/11/2007","11:56am",-0.38,57.25,57.40,56.91,1521042
"HPQ",46.10,"6/11/2007","11:56am",+0.40,45.80,46.29,45.46,4001456
"IBM",103.62,"6/11/2007","11:56am",+0.55,102.87,103.71,102.50,2026100
"INTC",22.00,"6/11/2007","12:01pm",+0.17,21.70,22.01,21.69,18388938
"JNJ",62.66,"6/11/2007","11:55am",+0.53,62.89,62.89,62.15,3236322
"JPM",50.54,"6/11/2007","11:56am",+0.13,50.41,50.56,50.05,3019600
"KO",51.52,"6/11/2007","11:55am",-0.15,51.67,51.82,51.32,5345042
"MCD",51.53,"6/11/2007","11:56am",+0.12,51.47,51.62,50.98,2134514
"MMM",85.44,"6/11/2007","11:56am",-0.50,85.94,85.98,85.39,905400
"MO",70.42,"6/11/2007","11:56am",+0.12,70.25,70.50,69.76,3926257
"MRK",50.79,"6/11/2007","11:56am",+0.65,50.30,50.87,50.04,4401700
"MSFT",30.18,"6/11/2007","12:01pm",+0.13,30.05,30.25,29.93,18749244
"PFE",26.46,"6/11/2007","11:56am",-0.06,26.50,26.53,26.31,8528842
"PG",63.04,"6/11/2007","11:56am",-0.03,62.80,63.12,62.75,2418246
"T",40.16,"6/11/2007","11:56am",-0.10,40.20,40.25,39.89,5294500
"UTX",69.8227,"6/11/2007","11:56am",-0.4073,69.85,70.20,69.51,840000
"VZ",43.28,"6/11/2007","11:56am",+0.21,42.95,43.31,42.89,3317345
"WMT",49.87,"6/11/2007","11:56am",-0.21,49.90,50.00,49.55,3928833
"XOM",83.30,"6/11/2007","11:56am",+0.62,82.68,83.39,82.35,4932400
"AA",39.615,"6/11/2007","12:00pm",-0.045,39.67,40.18,39.43,1587980
"AIG",71.63,"6/11/2007","12:01pm",+0.10,71.29,71.68,71.15,1669942
"AXP",63.142,"6/11/2007","12:01pm",+0.102,62.79,63.19,62.42,1852230
"BA",98.00,"6/11/2007","12:01pm",-0.19,98.25,98.79,97.74,1079000
"C",53.53,"6/11/2007","12:01pm",+0.20,53.20,53.58,52.81,3992194
"CAT",78.76,"6/11/2007","12:01pm",+0.24,78.32,78.99,78.06,1270152
"DD",50.69,"6/11/2007","12:01pm",-0.44,51.13,51.21,50.59,1671400
"DIS",34.21,"6/11/2007","12:00pm",+0.01,34.28,34.44,34.12,2450550
"GE",37.425,"6/11/2007","12:01pm",+0.105,37.07,37.49,37.05,9895501
"GM",31.32,"6/11/2007","12:00pm",+0.32,31.00,31.62,30.90,5989901
"HD",37.75,"6/11/2007","12:01pm",-0.20,37.78,37.83,37.62,3816469
"HON",57.00,"6/11/2007","12:01pm",-0.38,57.25,57.40,56.91,1543942
"HPQ",46.12,"6/11/2007","12:01pm",+0.42,45.80,46.29,45.46,4076156
"IBM",103.63,"6/11/2007","12:00pm",+0.56,102.87,103.71,102.50,2060500
"INTC",21.99,"6/11/2007","12:06pm",+0.16,21.70,22.02,21.69,18564224
"JNJ",62.631,"6/11/2007","12:01pm",+0.501,62.89,62.89,62.15,3282922
"JPM",50.60,"6/11/2007","12:01pm",+0.19,50.41,50.60,50.05,3118700
"KO",51.53,"6/11/2007","12:00pm",-0.14,51.67,51.82,51.32,5393742
"MCD",51.50,"6/11/2007","12:01pm",+0.09,51.47,51.62,50.98,2171014
"MMM",85.43,"6/11/2007","12:00pm",-0.51,85.94,85.98,85.39,922700
"MO",70.40,"6/11/2007","12:01pm",+0.10,70.25,70.50,69.76,3957957
"MRK",50.7475,"6/11/2007","12:01pm",+0.6075,50.30,50.87,50.04,4475600
"MSFT",30.1597,"6/11/2007","12:06pm",+0.1097,30.05,30.25,29.93,18960388
"PFE",26.46,"6/11/2007","12:01pm",-0.06,26.50,26.53,26.31,8624142
"PG",63.03,"6/11/2007","12:01pm",-0.04,62.80,63.12,62.75,2475246
"T",40.20,"6/11/2007","12:01pm",-0.06,40.20,40.25,39.89,5445500
"UTX",69.83,"6/11/2007","12:00pm",-0.40,69.85,70.20,69.51,860200
"VZ",43.28,"6/11/2007","12:00pm",+0.21,42.95,43.31,42.89,3361245
"WMT",49.87,"6/11/2007","12:01pm",-0.21,49.90,50.00,49.55,4143733
"XOM",83.40,"6/11/2007","12:01pm",+0.72,82.68,83.46,82.35,5119800
"AA",39.61,"6/11/2007","12:06pm",-0.05,39.67,40.18,39.43,1627080
"AIG",71.68,"6/11/2007","12:06pm",+0.15,71.29,71.68,71.15,1706542
"AXP",63.0546,"6/11/2007","12:05pm",+0.0146,62.79,63.19,62.42,1880930
"BA",97.92,"6/11/2007","12:06pm",-0.27,98.25,98.79,97.74,1090100
"C",53.55,"6/11/2007","12:06pm",+0.22,53.20,53.65,52.81,4319594
"CAT",78.74,"6/11/2007","12:06pm",+0.22,78.32,78.99,78.06,1288152
"DD",50.70,"6/11/2007","12:06pm",-0.43,51.13,51.21,50.59,1732500
"DIS",34.22,"6/11/2007","12:06pm",+0.02,34.28,34.44,34.12,2493950
"GE",37.4227,"6/11/2007","12:06pm",+0.1027,37.07,37.49,37.05,10023701
"GM",31.32,"6/11/2007","12:06pm",+0.32,31.00,31.62,30.90,6029201
"HD",37.7401,"6/11/2007","12:06pm",-0.2099,37.78,37.83,37.62,3862469
"HON",57.00,"6/11/2007","12:06pm",-0.38,57.25,57.40,56.91,1627642
"HPQ",46.10,"6/11/2007","12:06pm",+0.40,45.80,46.29,45.46,4113656
"IBM",103.67,"6/11/2007","12:06pm",+0.60,102.87,103.71,102.50,2085800
"INTC",21.99,"6/11/2007","12:11pm",+0.16,21.70,22.02,21.69,18898568
"JNJ",62.62,"6/11/2007","12:06pm",+0.49,62.89,62.89,62.15,3318522
"JPM",50.60,"6/11/2007","12:06pm",+0.19,50.41,50.62,50.05,3165700
"KO",51.52,"6/11/2007","12:05pm",-0.15,51.67,51.82,51.32,5416242
"MCD",51.47,"6/11/2007","12:06pm",+0.06,51.47,51.62,50.98,2192514
"MMM",85.41,"6/11/2007","12:05pm",-0.53,85.94,85.98,85.39,941800
"MO",70.41,"6/11/2007","12:06pm",+0.11,70.25,70.50,69.76,3992557
"MRK",50.75,"6/11/2007","12:06pm",+0.61,50.30,50.87,50.04,4518500
"MSFT",30.13,"6/11/2007","12:11pm",+0.08,30.05,30.25,29.93,19296222
"PFE",26.43,"6/11/2007","12:06pm",-0.09,26.50,26.53,26.31,8765142
"PG",63.02,"6/11/2007","12:06pm",-0.05,62.80,63.12,62.75,2498846
"T",40.18,"6/11/2007","12:06pm",-0.08,40.20,40.25,39.89,5544800
"UTX",69.89,"6/11/2007","12:05pm",-0.34,69.85,70.20,69.51,873700
"VZ",43.32,"6/11/2007","12:06pm",+0.25,42.95,43.34,42.89,3454720
"WMT",49.84,"6/11/2007","12:06pm",-0.24,49.90,50.00,49.55,4217433
"XOM",83.40,"6/11/2007","12:06pm",+0.72,82.68,83.48,82.35,5317100
"AA",39.57,"6/11/2007","12:11pm",-0.09,39.67,40.18,39.43,1657480
"AIG",71.68,"6/11/2007","12:11pm",+0.15,71.29,71.70,71.15,1754142
"AXP",63.01,"6/11/2007","12:11pm",-0.03,62.79,63.19,62.42,1905230
"BA",97.856,"6/11/2007","12:11pm",-0.334,98.25,98.79,97.74,1115200
"C",53.57,"6/11/2007","12:11pm",+0.24,53.20,53.65,52.81,4395794
"CAT",78.82,"6/11/2007","12:10pm",+0.30,78.32,78.99,78.06,1308952
"DD",50.71,"6/11/2007","12:10pm",-0.42,51.13,51.21,50.59,1760700
"DIS",34.23,"6/11/2007","12:11pm",+0.03,34.28,34.44,34.12,2537850
"GE",37.4025,"6/11/2007","12:11pm",+0.0825,37.07,37.49,37.05,10173701
"GM",31.27,"6/11/2007","12:11pm",+0.27,31.00,31.62,30.90,6100601
"HD",37.75,"6/11/2007","12:11pm",-0.20,37.78,37.83,37.62,4021569
"HON",57.00,"6/11/2007","12:11pm",-0.38,57.25,57.40,56.91,1666742
"HPQ",46.08,"6/11/2007","12:10pm",+0.38,45.80,46.29,45.46,4173956
"IBM",103.56,"6/11/2007","12:11pm",+0.49,102.87,103.71,102.50,2111700
"INTC",21.98,"6/11/2007","12:16pm",+0.15,21.70,22.02,21.69,18999740
"JNJ",62.56,"6/11/2007","12:11pm",+0.43,62.89,62.89,62.15,3392622
"JPM",50.60,"6/11/2007","12:11pm",+0.19,50.41,50.62,50.05,3283000
"KO",51.53,"6/11/2007","12:11pm",-0.14,51.67,51.82,51.32,5438042
"MCD",51.455,"6/11/2007","12:11pm",+0.045,51.47,51.62,50.98,2250714
"MMM",85.32,"6/11/2007","12:11pm",-0.62,85.94,85.98,85.32,975500
"MO",70.38,"6/11/2007","12:11pm",+0.08,70.25,70.50,69.76,4010457
"MRK",50.75,"6/11/2007","12:10pm",+0.61,50.30,50.87,50.04,4599200
"MSFT",30.13,"6/11/2007","12:16pm",+0.08,30.05,30.25,29.93,19453430
"PFE",26.38,"6/11/2007","12:11pm",-0.14,26.50,26.53,26.31,9435387
"PG",63.01,"6/11/2007","12:11pm",-0.06,62.80,63.12,62.75,2550946
"T",40.13,"6/11/2007","12:11pm",-0.13,40.20,40.25,39.89,5619200
"UTX",69.89,"6/11/2007","12:11pm",-0.34,69.85,70.20,69.51,893500
"VZ",43.31,"6/11/2007","12:11pm",+0.24,42.95,43.34,42.89,3525820
"WMT",49.86,"6/11/2007","12:11pm",-0.22,49.90,50.00,49.55,4320433
"XOM",83.38,"6/11/2007","12:11pm",+0.70,82.68,83.48,82.35,5384300
"AA",39.51,"6/11/2007","12:15pm",-0.15,39.67,40.18,39.43,1707780
"AIG",71.68,"6/11/2007","12:16pm",+0.15,71.29,71.70,71.15,1797642
"AXP",62.98,"6/11/2007","12:15pm",-0.06,62.79,63.19,62.42,1919830
"BA",97.81,"6/11/2007","12:16pm",-0.38,98.25,98.79,97.74,1189800
"C",53.51,"6/11/2007","12:15pm",+0.18,53.20,53.65,52.81,4582294
"CAT",78.87,"6/11/2007","12:16pm",+0.35,78.32,78.99,78.06,1321852
"DD",50.69,"6/11/2007","12:16pm",-0.44,51.13,51.21,50.59,1790800
"DIS",34.21,"6/11/2007","12:16pm",+0.01,34.28,34.44,34.12,2586450
"GE",37.40,"6/11/2007","12:16pm",+0.08,37.07,37.49,37.05,10295201
"GM",31.27,"6/11/2007","12:16pm",+0.27,31.00,31.62,30.90,6373201
"HD",37.752,"6/11/2007","12:16pm",-0.198,37.78,37.83,37.62,4072169
"HON",57.00,"6/11/2007","12:16pm",-0.38,57.25,57.40,56.91,1683042
"HPQ",46.06,"6/11/2007","12:15pm",+0.36,45.80,46.29,45.46,4225556
"IBM",103.54,"6/11/2007","12:16pm",+0.47,102.87,103.71,102.50,2128600
"INTC",21.98,"6/11/2007","12:21pm",+0.15,21.70,22.02,21.69,19143976
"JNJ",62.57,"6/11/2007","12:16pm",+0.44,62.89,62.89,62.15,3439222
"JPM",50.59,"6/11/2007","12:16pm",+0.18,50.41,50.62,50.05,3372000
"KO",51.5418,"6/11/2007","12:16pm",-0.1282,51.67,51.82,51.32,5475442
"MCD",51.44,"6/11/2007","12:16pm",+0.03,51.47,51.62,50.98,2321914
"MMM",85.34,"6/11/2007","12:16pm",-0.60,85.94,85.98,85.32,985300
"MO",70.31,"6/11/2007","12:15pm",+0.01,70.25,70.50,69.76,4067257
"MRK",50.74,"6/11/2007","12:16pm",+0.60,50.30,50.87,50.04,4655400
"MSFT",30.10,"6/11/2007","12:21pm",+0.05,30.05,30.25,29.93,19617530
"PFE",26.38,"6/11/2007","12:16pm",-0.14,26.50,26.53,26.31,9916032
"PG",62.99,"6/11/2007","12:16pm",-0.08,62.80,63.12,62.75,2626746
"T",40.10,"6/11/2007","12:16pm",-0.16,40.20,40.25,39.89,5730400
